Magasin,PDV,Numéro d'équipe,Heure d'ouverture de quart de travail,Ouverture du service,Heure de fermeture de quart de travail,Le service est fermé,Espèces de départ,Règlement en espèces,Remboursements en espèces,Montant paiement entrant,Montant paiement sortant,Montant en espèces prévu,Montant en espèces réel,Différence
Esprit Sushi Fribourg,Terminal mobile,517,06/12/2019 18:01,Propriétaire,06/12/2019 22:09,Propriétaire,499.00,77.50,0.00,0.00,0.00,576.50,576.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,458,05/12/2019 17:13,Propriétaire,06/12/2019 15:53,Propriétaire,303.20,0.00,0.00,0.00,0.00,303.20,303.20,0.00
Esprit Sushi Fribourg,Terminal mobile,516,05/12/2019 17:55,Propriétaire,05/12/2019 21:31,Propriétaire,499.00,0.00,0.00,0.00,0.00,499.00,499.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,457,04/12/2019 17:09,Propriétaire,05/12/2019 17:13,Propriétaire,347.70,25.50,0.00,0.00,70.00,303.20,303.20,0.00
Esprit Sushi Fribourg,Terminal mobile,515,04/12/2019 18:01,Propriétaire,04/12/2019 21:31,Propriétaire,470.50,28.50,0.00,0.00,0.00,499.00,499.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,456,03/12/2019 16:11,Propriétaire,03/12/2019 21:38,Propriétaire,327.70,20.00,0.00,0.00,0.00,347.70,347.70,0.00
Esprit Sushi Fribourg,Terminal mobile,514,03/12/2019 18:05,Propriétaire,03/12/2019 21:36,Propriétaire,413.50,57.00,0.00,0.00,0.00,470.50,470.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,455,02/12/2019 15:42,Propriétaire,02/12/2019 23:17,Propriétaire,327.70,0.00,0.00,0.00,0.00,327.70,327.70,0.00
Esprit Sushi Fribourg,Terminal mobile,513,02/12/2019 15:45,Propriétaire,02/12/2019 21:52,Propriétaire,481.50,32.00,0.00,0.00,100.00,413.50,413.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,454,01/12/2019 12:50,Propriétaire,01/12/2019 21:56,Propriétaire,536.20,41.50,0.00,500.00,750.00,327.70,327.70,0.00
Esprit Sushi Fribourg,Terminal mobile,512,01/12/2019 18:01,Propriétaire,01/12/2019 21:35,Propriétaire,933.00,48.50,0.00,0.00,500.00,481.50,481.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,453,30/11/2019 14:28,Propriétaire,30/11/2019 22:01,Propriétaire,367.70,193.00,0.00,0.00,24.50,536.20,536.20,0.00
Esprit Sushi Fribourg,Terminal mobile,511,30/11/2019 18:09,Propriétaire,30/11/2019 22:01,Propriétaire,575.60,332.90,0.00,24.50,0.00,933.00,933.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,452,30/11/2019 14:27,Propriétaire,30/11/2019 14:27,Propriétaire,477.70,0.00,0.00,0.00,110.00,367.70,367.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,451,30/11/2019 13:14,Propriétaire,30/11/2019 14:27,Propriétaire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Esprit Sushi Fribourg,Terminal mobile,510,29/11/2019 17:55,Propriétaire,29/11/2019 21:53,Propriétaire,360.50,215.10,0.00,0.00,0.00,575.60,575.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,450,29/11/2019 13:16,Propriétaire,29/11/2019 21:52,Propriétaire,450.70,27.00,0.00,0.00,0.00,477.70,477.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,449,28/11/2019 17:37,Propriétaire,29/11/2019 13:16,Propriétaire,369.20,91.50,0.00,0.00,10.00,450.70,450.70,0.00
Esprit Sushi Fribourg,Terminal mobile,509,28/11/2019 18:17,Propriétaire,28/11/2019 21:34,Propriétaire,360.50,0.00,0.00,0.00,0.00,360.50,360.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,448,27/11/2019 14:53,Propriétaire,28/11/2019 17:37,Propriétaire,648.20,20.70,0.00,450.60,750.30,369.20,369.20,0.00
Esprit Sushi Fribourg,Terminal mobile,508,27/11/2019 18:01,Propriétaire,27/11/2019 21:31,Propriétaire,761.30,49.20,0.00,0.00,450.00,360.50,360.50,0.00
Esprit Sushi Fribourg,Terminal mobile,507,27/11/2019 11:40,Propriétaire,27/11/2019 12:49,Propriétaire,582.30,179.00,0.00,0.00,0.00,761.30,761.30,0.00
Esprit Sushi Fribourg,Terminal mobile,506,26/11/2019 18:07,Propriétaire,26/11/2019 21:31,Propriétaire,554.30,28.00,0.00,0.00,0.00,582.30,582.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,447,26/11/2019 16:35,Propriétaire,26/11/2019 21:31,Propriétaire,528.50,120.00,0.00,0.00,0.00,648.50,648.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,446,25/11/2019 16:07,Propriétaire,25/11/2019 22:48,Propriétaire,968.50,120.00,0.00,40.00,600.00,528.50,528.50,0.00
Esprit Sushi Fribourg,Terminal mobile,505,25/11/2019 16:07,Propriétaire,25/11/2019 21:32,Propriétaire,577.80,174.50,0.00,0.00,200.00,552.30,552.30,0.00
Esprit Sushi Fribourg,Terminal mobile,504,24/11/2019 18:02,Propriétaire,24/11/2019 22:27,Propriétaire,696.30,181.50,0.00,0.00,300.00,577.80,577.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,445,24/11/2019 13:12,Propriétaire,24/11/2019 22:26,Propriétaire,555.10,113.40,0.00,300.00,0.00,968.50,968.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,444,23/11/2019 16:02,Propriétaire,23/11/2019 22:24,Propriétaire,595.10,0.00,0.00,0.00,40.00,555.10,555.10,0.00
Esprit Sushi Fribourg,Terminal mobile,503,23/11/2019 17:59,Propriétaire,23/11/2019 21:31,Propriétaire,651.30,45.00,0.00,0.00,0.00,696.30,696.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,443,22/11/2019 14:23,Propriétaire,23/11/2019 00:31,Propriétaire,560.10,55.00,0.00,0.00,20.00,595.10,595.10,0.00
Esprit Sushi Fribourg,Terminal mobile,502,22/11/2019 17:53,Propriétaire,22/11/2019 22:55,Propriétaire,456.60,194.70,0.00,0.00,0.00,651.30,651.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,442,20/11/2019 16:37,Propriétaire,22/11/2019 14:23,Propriétaire,452.40,107.70,0.00,0.00,0.00,560.10,560.10,0.00
Esprit Sushi Fribourg,Terminal mobile,501,21/11/2019 17:55,Propriétaire,21/11/2019 21:40,Propriétaire,402.10,54.50,0.00,0.00,0.00,456.60,456.60,0.00
Esprit Sushi Fribourg,Terminal mobile,500,20/11/2019 18:00,Propriétaire,20/11/2019 21:31,Propriétaire,377.60,24.50,0.00,0.00,0.00,402.10,402.10,0.00
Esprit Sushi Fribourg,Caisse principal 3,441,19/11/2019 16:15,Propriétaire,19/11/2019 22:09,Propriétaire,381.10,71.30,0.00,0.00,0.00,452.40,452.40,0.00
Esprit Sushi Fribourg,Terminal mobile,499,19/11/2019 18:01,Propriétaire,19/11/2019 21:31,Propriétaire,356.60,21.00,0.00,0.00,0.00,377.60,377.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,440,18/11/2019 15:40,Propriétaire,18/11/2019 21:03,Propriétaire,381.10,0.00,0.00,0.00,0.00,381.10,381.10,0.00
Esprit Sushi Fribourg,Terminal mobile,498,18/11/2019 18:04,Propriétaire,18/11/2019 21:03,Propriétaire,356.60,0.00,0.00,0.00,0.00,356.60,356.60,0.00
Esprit Sushi Fribourg,Terminal mobile,497,18/11/2019 15:41,Propriétaire,18/11/2019 15:41,Propriétaire,596.60,0.00,0.00,0.00,240.00,356.60,356.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,439,17/11/2019 15:22,Propriétaire,18/11/2019 00:00,Propriétaire,1010.80,170.30,0.00,0.00,800.00,381.10,381.10,0.00
Esprit Sushi Fribourg,Terminal mobile,496,17/11/2019 18:06,Propriétaire,17/11/2019 21:36,Propriétaire,502.60,94.00,0.00,0.00,0.00,596.60,596.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,438,16/11/2019 15:36,Propriétaire,16/11/2019 21:35,Propriétaire,531.30,49.50,0.00,600.00,170.00,1010.80,1010.80,0.00
Esprit Sushi Fribourg,Terminal mobile,495,16/11/2019 18:10,Propriétaire,16/11/2019 21:34,Propriétaire,954.20,149.90,0.00,0.00,601.50,502.60,502.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,437,15/11/2019 15:53,Propriétaire,15/11/2019 22:44,Propriétaire,505.80,65.50,0.00,0.00,40.00,531.30,531.30,0.00
Esprit Sushi Fribourg,Terminal mobile,494,15/11/2019 17:54,Propriétaire,15/11/2019 21:56,Propriétaire,667.70,286.50,0.00,0.00,0.00,954.20,954.20,0.00
Esprit Sushi Fribourg,Caisse principal 3,436,14/11/2019 14:17,Propriétaire,14/11/2019 22:13,Propriétaire,423.40,122.40,0.00,0.00,40.00,505.80,505.80,0.00
Esprit Sushi Fribourg,Terminal mobile,493,14/11/2019 17:58,Propriétaire,14/11/2019 21:32,Propriétaire,586.80,80.90,0.00,0.00,0.00,667.70,667.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,435,13/11/2019 15:54,Propriétaire,14/11/2019 14:17,Propriétaire,419.90,3.50,0.00,0.00,0.00,423.40,423.40,0.00
Esprit Sushi Fribourg,Terminal mobile,492,13/11/2019 18:00,Propriétaire,13/11/2019 21:32,Propriétaire,586.80,0.00,0.00,0.00,0.00,586.80,586.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,434,12/11/2019 16:52,Propriétaire,12/11/2019 21:31,Propriétaire,391.90,28.00,0.00,0.00,0.00,419.90,419.90,0.00
Esprit Sushi Fribourg,Terminal mobile,491,12/11/2019 18:05,Propriétaire,12/11/2019 21:31,Propriétaire,474.30,112.50,0.00,0.00,0.00,586.80,586.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,433,11/11/2019 12:21,Propriétaire,12/11/2019 16:52,Propriétaire,1144.40,37.50,0.00,0.00,790.00,391.90,391.90,0.00
Esprit Sushi Fribourg,Terminal mobile,490,11/11/2019 18:25,Propriétaire,11/11/2019 21:33,Propriétaire,474.30,0.00,0.00,0.00,0.00,474.30,474.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,432,10/11/2019 16:37,Propriétaire,10/11/2019 21:52,Propriétaire,593.40,51.00,0.00,500.00,0.00,1144.40,1144.40,0.00
Esprit Sushi Fribourg,Terminal mobile,489,10/11/2019 18:05,Propriétaire,10/11/2019 21:49,Propriétaire,922.30,52.00,0.00,0.00,500.00,474.30,474.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,431,10/11/2019 10:40,Propriétaire,10/11/2019 10:41,Propriétaire,633.40,0.00,0.00,0.00,40.00,593.40,593.40,0.00
Esprit Sushi Fribourg,Terminal mobile,488,09/11/2019 18:04,Propriétaire,09/11/2019 21:29,Propriétaire,836.40,85.90,0.00,0.00,0.00,922.30,922.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,430,08/11/2019 16:04,Propriétaire,09/11/2019 21:29,Propriétaire,437.70,285.70,0.00,10.00,100.00,633.40,633.40,0.00
Esprit Sushi Fribourg,Terminal mobile,487,08/11/2019 17:58,Propriétaire,08/11/2019 21:31,Propriétaire,789.50,45.90,0.00,0.00,0.00,835.40,835.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,429,07/11/2019 16:18,Propriétaire,08/11/2019 16:04,Propriétaire,431.80,125.90,0.00,0.00,120.00,437.70,437.70,0.00
Esprit Sushi Fribourg,Terminal mobile,486,07/11/2019 18:06,Propriétaire,07/11/2019 21:31,Propriétaire,692.00,97.50,0.00,0.00,0.00,789.50,789.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,428,06/11/2019 16:11,Propriétaire,06/11/2019 22:04,Propriétaire,0.00,19.70,0.00,412.10,0.00,431.80,431.80,0.00
Esprit Sushi Fribourg,Terminal mobile,485,06/11/2019 17:57,Propriétaire,06/11/2019 21:31,Propriétaire,593.00,99.00,0.00,0.00,0.00,692.00,692.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,427,05/11/2019 14:34,Propriétaire,05/11/2019 22:16,Propriétaire,412.10,0.00,0.00,0.00,0.00,412.10,412.10,0.00
Esprit Sushi Fribourg,Terminal mobile,484,05/11/2019 18:03,Propriétaire,05/11/2019 22:12,Propriétaire,460.00,133.00,0.00,0.00,0.00,593.00,593.00,0.00
Esprit Sushi Fribourg,Terminal mobile,483,05/11/2019 18:03,Propriétaire,05/11/2019 18:03,Propriétaire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,426,04/11/2019 15:45,Propriétaire,04/11/2019 22:30,Propriétaire,992.10,20.00,0.00,0.00,600.00,412.10,412.10,0.00
Esprit Sushi Fribourg,Terminal mobile,482,04/11/2019 15:44,Propriétaire,04/11/2019 21:33,Propriétaire,406.50,53.50,0.00,0.00,0.00,460.00,460.00,0.00
Esprit Sushi Fribourg,Terminal mobile,481,03/11/2019 18:17,Propriétaire,04/11/2019 15:44,Propriétaire,959.60,296.90,0.00,0.00,850.00,406.50,406.50,0.00
Esprit Sushi Fribourg,Caisse principal 3,425,03/11/2019 16:57,Propriétaire,03/11/2019 21:39,Propriétaire,453.90,88.20,0.00,450.00,0.00,992.10,992.10,0.00
Esprit Sushi Fribourg,Terminal mobile,480,03/11/2019 14:21,Propriétaire,03/11/2019 14:21,Propriétaire,1009.60,0.00,0.00,0.00,50.00,959.60,959.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,424,02/11/2019 16:26,Propriétaire,02/11/2019 23:03,Propriétaire,402.70,51.20,0.00,0.00,0.00,453.90,453.90,0.00
Esprit Sushi Fribourg,Terminal mobile,479,02/11/2019 18:04,Propriétaire,02/11/2019 23:03,Propriétaire,744.80,264.80,0.00,0.00,0.00,1009.60,1009.60,0.00
Esprit Sushi Fribourg,Terminal mobile,478,01/11/2019 18:02,Propriétaire,02/11/2019 18:04,Propriétaire,620.80,124.00,0.00,0.00,0.00,744.80,744.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,423,01/11/2019 15:49,Propriétaire,01/11/2019 23:44,Propriétaire,355.70,47.00,0.00,0.00,0.00,402.70,402.70,0.00
Esprit Sushi Fribourg,Terminal mobile,477,31/10/2019 17:56,Propriétaire,31/10/2019 22:11,Propriétaire,474.30,146.50,0.00,0.00,0.00,620.80,620.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,422,31/10/2019 15:05,Propriétaire,31/10/2019 22:03,Propriétaire,352.50,3.20,0.00,0.00,0.00,355.70,355.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,421,30/10/2019 16:15,Propriétaire,31/10/2019 15:05,Propriétaire,467.50,5.00,0.00,0.00,120.00,352.50,352.50,0.00
Esprit Sushi Fribourg,Terminal mobile,476,30/10/2019 18:00,Propriétaire,30/10/2019 21:30,Propriétaire,451.90,26.00,0.00,0.00,3.60,474.30,474.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,420,29/10/2019 14:09,Propriétaire,29/10/2019 21:30,Propriétaire,431.50,36.00,0.00,0.00,0.00,467.50,467.50,0.00
Esprit Sushi Fribourg,Terminal mobile,475,29/10/2019 17:51,Propriétaire,29/10/2019 21:30,Propriétaire,452.40,99.50,0.00,0.00,100.00,451.90,451.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,419,27/10/2019 15:04,Propriétaire,28/10/2019 22:26,Propriétaire,483.80,87.70,0.00,40.00,180.00,431.50,431.50,0.00
Esprit Sushi Fribourg,Terminal mobile,474,28/10/2019 15:47,Propriétaire,28/10/2019 21:46,Propriétaire,911.90,42.50,0.00,0.00,600.00,354.40,354.40,0.00
Esprit Sushi Fribourg,Terminal mobile,473,27/10/2019 15:40,Propriétaire,27/10/2019 22:25,Propriétaire,682.40,279.50,0.00,0.00,50.00,911.90,911.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,418,26/10/2019 13:19,Propriétaire,27/10/2019 16:04,Propriétaire,344.40,139.40,0.00,0.00,0.00,483.80,483.80,0.00
Esprit Sushi Fribourg,Terminal mobile,472,26/10/2019 18:04,Propriétaire,26/10/2019 21:24,Propriétaire,682.40,0.00,0.00,0.00,0.00,682.40,682.40,0.00
Esprit Sushi Fribourg,Terminal mobile,471,26/10/2019 18:03,Propriétaire,26/10/2019 18:03,Propriétaire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Esprit Sushi Fribourg,Terminal mobile,470,26/10/2019 18:03,Propriétaire,26/10/2019 18:03,Propriétaire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,417,25/10/2019 14:08,Propriétaire,25/10/2019 22:01,Propriétaire,344.40,0.00,0.00,0.00,0.00,344.40,344.40,0.00
Esprit Sushi Fribourg,Terminal mobile,469,25/10/2019 18:00,Propriétaire,25/10/2019 21:57,Propriétaire,547.40,135.00,0.00,0.00,0.00,682.40,682.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,416,25/10/2019 14:07,Propriétaire,25/10/2019 14:08,Propriétaire,364.40,0.00,0.00,0.00,20.00,344.40,344.40,0.00
Esprit Sushi Fribourg,Terminal mobile,468,24/10/2019 15:38,Propriétaire,24/10/2019 21:43,Propriétaire,448.90,98.50,0.00,0.00,0.00,547.40,547.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,415,24/10/2019 15:42,Propriétaire,24/10/2019 21:37,Propriétaire,372.40,32.00,0.00,0.00,40.00,364.40,364.40,0.00
Esprit Sushi Fribourg,Terminal mobile,467,23/10/2019 15:30,Propriétaire,24/10/2019 15:38,Propriétaire,589.40,139.50,0.00,20.00,300.00,448.90,448.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,414,23/10/2019 15:30,Propriétaire,23/10/2019 22:21,Propriétaire,452.40,0.00,0.00,0.00,80.00,372.40,372.40,0.00
Esprit Sushi Fribourg,Caisse principal 3,413,22/10/2019 14:30,Propriétaire,22/10/2019 22:37,Propriétaire,395.00,184.30,126.90,0.00,0.00,452.40,452.40,0.00
Esprit Sushi Fribourg,Terminal mobile,466,22/10/2019 18:14,Propriétaire,22/10/2019 22:09,Propriétaire,337.30,252.10,0.00,0.00,0.00,589.40,589.40,0.00
Esprit Sushi Fribourg,Terminal mobile,465,22/10/2019 14:30,Propriétaire,22/10/2019 14:33,Propriétaire,637.30,0.00,0.00,0.00,300.00,337.30,337.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,412,21/10/2019 14:11,Propriétaire,21/10/2019 22:18,Propriétaire,624.30,20.70,0.00,0.00,250.00,395.00,395.00,0.00
Esprit Sushi Fribourg,Terminal mobile,464,21/10/2019 18:41,Propriétaire,21/10/2019 21:34,Propriétaire,552.30,85.00,0.00,0.00,0.00,637.30,637.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,411,20/10/2019 17:30,Propriétaire,20/10/2019 21:58,Propriétaire,559.80,34.50,0.00,50.00,20.00,624.30,624.30,0.00
Esprit Sushi Fribourg,Terminal mobile,463,20/10/2019 18:02,Propriétaire,20/10/2019 21:51,Propriétaire,523.10,79.20,0.00,0.00,50.00,552.30,552.30,0.00
Esprit Sushi Fribourg,Caisse principal 3,410,19/10/2019 12:36,Propriétaire,19/10/2019 21:31,Propriétaire,369.80,190.00,0.00,0.00,0.00,559.80,559.80,0.00
Esprit Sushi Fribourg,Terminal mobile,462,18/10/2019 22:51,Propriétaire,19/10/2019 21:31,Propriétaire,839.70,183.40,0.00,0.00,500.00,523.10,523.10,0.00
Esprit Sushi Fribourg,Caisse principal 3,409,18/10/2019 15:33,Propriétaire,18/10/2019 22:54,Propriétaire,550.90,118.90,0.00,0.00,300.00,369.80,369.80,0.00
Esprit Sushi Fribourg,Terminal mobile,461,17/10/2019 17:53,Propriétaire,18/10/2019 21:35,Propriétaire,584.20,255.50,0.00,0.00,0.00,839.70,839.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,408,17/10/2019 16:14,Propriétaire,17/10/2019 21:32,Propriétaire,550.90,86.00,86.00,0.00,0.00,550.90,550.90,0.00
Esprit Sushi Fribourg,Terminal mobile,460,16/10/2019 18:01,Propriétaire,16/10/2019 21:35,Propriétaire,545.70,38.50,0.00,0.00,0.00,584.20,584.20,0.00
Esprit Sushi Fribourg,Caisse principal 3,407,16/10/2019 17:49,Propriétaire,16/10/2019 21:34,Propriétaire,0.00,32.00,0.00,1064.60,545.70,550.90,550.90,0.00
Esprit Sushi Fribourg,Terminal mobile,459,15/10/2019 18:11,Propriétaire,15/10/2019 21:30,Propriétaire,441.80,103.90,0.00,0.00,0.00,545.70,545.70,0.00
Esprit Sushi Fribourg,Caisse principal 3,406,15/10/2019 15:26,Propriétaire,15/10/2019 21:30,Propriétaire,389.00,129.90,0.00,0.00,0.00,518.90,518.90,0.00
Esprit Sushi Fribourg,Caisse principal 3,405,14/10/2019 16:04,Propriétaire,14/10/2019 22:55,Propriétaire,361.80,27.20,0.00,100.00,100.00,389.00,389.00,0.00
Esprit Sushi Fribourg,Terminal mobile,458,14/10/2019 18:01,Propriétaire,14/10/2019 21:41,Propriétaire,495.80,46.00,0.00,0.00,100.00,441.80,441.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,404,13/10/2019 13:53,Propriétaire,13/10/2019 22:38,Propriétaire,405.30,56.50,0.00,300.00,400.00,361.80,361.80,0.00
Esprit Sushi Fribourg,Terminal mobile,457,13/10/2019 17:59,Propriétaire,13/10/2019 21:30,Propriétaire,697.80,98.00,0.00,0.00,300.00,495.80,495.80,0.00
Esprit Sushi Fribourg,Terminal mobile,456,12/10/2019 18:12,Propriétaire,12/10/2019 21:35,Propriétaire,411.80,286.00,0.00,0.00,0.00,697.80,697.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,403,11/10/2019 16:12,Propriétaire,12/10/2019 21:35,Propriétaire,379.30,26.00,0.00,0.00,0.00,405.30,405.30,0.00
Esprit Sushi Fribourg,Terminal mobile,455,12/10/2019 09:25,Propriétaire,12/10/2019 09:25,Propriétaire,750.80,0.00,0.00,0.00,340.00,410.80,410.80,0.00
Esprit Sushi Fribourg,Terminal mobile,454,11/10/2019 18:08,Propriétaire,11/10/2019 21:55,Propriétaire,528.10,222.70,0.00,0.00,0.00,750.80,750.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,402,10/10/2019 16:37,Propriétaire,10/10/2019 22:13,Propriétaire,366.60,12.70,0.00,0.00,0.00,379.30,379.30,0.00
Esprit Sushi Fribourg,Terminal mobile,453,10/10/2019 18:39,Propriétaire,10/10/2019 21:28,Propriétaire,527.10,0.00,0.00,1.00,0.00,528.10,528.10,0.00
Esprit Sushi Fribourg,Caisse principal 3,401,09/10/2019 14:41,Propriétaire,10/10/2019 16:37,Propriétaire,366.60,0.00,0.00,0.00,0.00,366.60,366.60,0.00
Esprit Sushi Fribourg,Terminal mobile,452,09/10/2019 17:59,Propriétaire,09/10/2019 21:25,Propriétaire,480.60,47.50,0.00,0.00,0.00,528.10,528.10,0.00
Esprit Sushi Fribourg,Caisse principal 3,400,08/10/2019 14:41,Propriétaire,08/10/2019 21:29,Propriétaire,366.60,0.00,0.00,0.00,0.00,366.60,366.60,0.00
Esprit Sushi Fribourg,Terminal mobile,451,08/10/2019 18:07,Propriétaire,08/10/2019 21:29,Propriétaire,429.60,51.00,0.00,0.00,0.00,480.60,480.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,399,07/10/2019 16:19,Propriétaire,07/10/2019 21:59,Propriétaire,366.60,0.00,0.00,0.00,0.00,366.60,366.60,0.00
Esprit Sushi Fribourg,Terminal mobile,450,07/10/2019 18:08,Propriétaire,07/10/2019 21:38,Propriétaire,750.80,23.00,0.00,0.00,343.20,430.60,430.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,398,06/10/2019 23:33,Propriétaire,06/10/2019 23:33,Propriétaire,1266.60,0.00,0.00,0.00,900.00,366.60,366.60,0.00
Esprit Sushi Fribourg,Caisse principal 3,397,06/10/2019 14:57,Propriétaire,06/10/2019 21:58,Propriétaire,944.60,22.00,0.00,300.00,0.00,1266.60,1266.60,0.00
Esprit Sushi Fribourg,Terminal mobile,449,06/10/2019 18:13,Propriétaire,06/10/2019 21:50,Propriétaire,655.90,94.90,0.00,0.00,0.00,750.80,750.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,396,05/10/2019 17:01,Propriétaire,05/10/2019 23:03,Propriétaire,454.40,197.00,0.00,303.00,9.80,944.60,944.60,0.00
Esprit Sushi Fribourg,Terminal mobile,448,05/10/2019 18:07,Propriétaire,05/10/2019 22:54,Propriétaire,706.90,248.90,0.00,0.00,300.00,655.80,655.80,0.00
Esprit Sushi Fribourg,Caisse principal 3,395,04/10/2019 22:15,Propriétaire,04/10/2019 22:15,Propriétaire,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,394,04/10/2019 12:53,Propriétaire,04/10/2019 22:15,Propriétaire,780.40,74.00,0.00,0.00,400.00,454.40,454.40,0.00
Esprit Sushi Fribourg,Terminal mobile,447,04/10/2019 18:02,Propriétaire,04/10/2019 21:50,Propriétaire,403.00,303.90,0.00,0.00,0.00,706.90,706.90,0.00
Esprit Sushi Fribourg,Terminal mobile,446,04/10/2019 12:54,Propriétaire,04/10/2019 12:54,Propriétaire,603.00,0.00,0.00,0.00,200.00,403.00,403.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,393,03/10/2019 13:54,Propriétaire,03/10/2019 22:00,Propriétaire,763.90,16.50,0.00,0.00,0.00,780.40,780.40,0.00
Esprit Sushi Fribourg,Terminal mobile,445,03/10/2019 18:00,Propriétaire,03/10/2019 21:30,Propriétaire,405.00,198.00,0.00,0.00,0.00,603.00,603.00,0.00
Esprit Sushi Fribourg,Terminal mobile,444,02/10/2019 22:31,Propriétaire,02/10/2019 22:31,Propriétaire,605.00,0.00,0.00,0.00,200.00,405.00,405.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,392,02/10/2019 14:55,Propriétaire,02/10/2019 22:06,Propriétaire,402.90,161.00,0.00,200.00,0.00,763.90,763.90,0.00
Esprit Sushi Fribourg,Terminal mobile,443,02/10/2019 18:02,Propriétaire,02/10/2019 21:39,Propriétaire,576.50,28.50,0.00,0.00,0.00,605.00,605.00,0.00
Esprit Sushi Fribourg,Caisse principal 3,391,01/10/2019 14:48,Propriétaire,01/10/2019 21:46,Propriétaire,362.90,92.50,52.50,0.00,0.00,402.90,402.90,0.00
